"s","id","birth"
"http://dbpedia.org/resource/Rudy_Wurlitzer",779914,1937-01-03
"http://dbpedia.org/resource/Richard_Addinsell",780312,1904-01-13
"http://dbpedia.org/resource/Herbert_Kretzmer",782137,1925-10-05
"http://dbpedia.org/resource/Nat_Adderley",782487,1931-11-25
"http://dbpedia.org/resource/Richie_Furay",782651,1944-05-09
"http://dbpedia.org/resource/May_Irwin",782805,1862-06-27
"http://dbpedia.org/resource/Paul_Dresser",783466,1857-04-22
"http://dbpedia.org/resource/Colm_Wilkinson",784256,1944-06-05
"http://dbpedia.org/resource/Slim_Gaillard",784425,1911-01-09
"http://dbpedia.org/resource/Louie_Bellson",786408,1924-07-06
"http://dbpedia.org/resource/Bill_Black",786424,1926-09-17
"http://dbpedia.org/resource/Ted_Koehler",787927,1894-07-14
"http://dbpedia.org/resource/Kenny_Burrell",787997,1931-07-31
"http://dbpedia.org/resource/José_T._Joya",788316,1931-06-03
"http://dbpedia.org/resource/Ben_Webster",788436,1909-03-27
"http://dbpedia.org/resource/Forrest_Tucker",788959,1919-02-12
"http://dbpedia.org/resource/Ken_Forssi",789558,1943-03-30
"http://dbpedia.org/resource/Arif_Mardin",789922,1932-03-15
"http://dbpedia.org/resource/Harold_Adamson",790333,1906-12-10
"http://dbpedia.org/resource/Jona_Lewie",792631,1947-03-14
"http://dbpedia.org/resource/Bernard_Lavilliers",793253,1946-10-07
"http://dbpedia.org/resource/Jimmy_Heath",793333,1926-10-25
"http://dbpedia.org/resource/Albert_Heath",793413,1935-05-31
"http://dbpedia.org/resource/Frances_Alda",793929,1879-05-31
"http://dbpedia.org/resource/Chris_Curtis",795203,1941-08-26
"http://dbpedia.org/resource/Massimo_d'Azeglio",795427,1798-10-24
"http://dbpedia.org/resource/R._L._Burnside",795894,1926-11-23
"http://dbpedia.org/resource/Dickie_Goodman",795995,1934-04-19
"http://dbpedia.org/resource/John_Pasquin",796550,1944-11-30
"http://dbpedia.org/resource/Giya_Kancheli",796745,1935-08-10
"http://dbpedia.org/resource/Arthur_Schwartz",796882,1900-11-25
"http://dbpedia.org/resource/Alan_Vega",797572,1938-06-23
"http://dbpedia.org/resource/Marlo_Thomas",797602,1937-11-21
"http://dbpedia.org/resource/Kenichi_Ogata_(voice_actor)",798830,1942-03-29
"http://dbpedia.org/resource/George_Whitefield_Chadwick",798924,1854-11-13
"http://dbpedia.org/resource/Billy_Joe_Royal",799178,1942-04-03
"http://dbpedia.org/resource/Kumar_Gandharva",799661,1924-04-08
"http://dbpedia.org/resource/Saya_Tin",799738,1894-02-12
"http://dbpedia.org/resource/Jeanne_Moreau",800094,1928-01-23
"http://dbpedia.org/resource/George_Gaynes",802346,1917-05-16
"http://dbpedia.org/resource/Bert_Jansch",803609,1943-11-03
"http://dbpedia.org/resource/Bob_Collins_(broadcaster)",804065,1942-02-28
"http://dbpedia.org/resource/A._R._Gurney",804184,1930-11-01
"http://dbpedia.org/resource/Toquinho",804563,1946-07-06
"http://dbpedia.org/resource/Bobby_Driscoll",804587,1937-03-03
"http://dbpedia.org/resource/Shirley_Temple",804602,1928-04-23
"http://dbpedia.org/resource/Sterling_Holloway",805401,1905-01-04
"http://dbpedia.org/resource/Alberto_Vargas",805654,1896-02-09
"http://dbpedia.org/resource/Peter_Kowald",806020,1944-04-21
"http://dbpedia.org/resource/Snooky_Young",806373,1919-02-03
"http://dbpedia.org/resource/L._Wolfe_Gilbert",806403,1886-08-31
"http://dbpedia.org/resource/Wage_Rudolf_Supratman",807718,1903-03-09
"http://dbpedia.org/resource/Skitch_Henderson",807921,1918-01-27
"http://dbpedia.org/resource/Yvette_Guilbert",811337,1865-01-20
"http://dbpedia.org/resource/Levi_Stubbs",811354,1936-06-06
"http://dbpedia.org/resource/William_Eggleston",811388,1939-07-27
"http://dbpedia.org/resource/Albert_Hay_Malotte",815519,1895-05-19
"http://dbpedia.org/resource/Sterling_Morrison",816284,1942-08-29
"http://dbpedia.org/resource/Roy_Blount_Jr.",817466,1941-10-04
"http://dbpedia.org/resource/Allen_Swift",819528,1924-01-16
"http://dbpedia.org/resource/Johnny_Bush",820435,1935-02-17
"http://dbpedia.org/resource/Josef_Gingold",820730,1909-10-28
"http://dbpedia.org/resource/Leon_Russell",820867,1942-04-02
"http://dbpedia.org/resource/John_Stuart_Blackie",822060,1809-07-28
"http://dbpedia.org/resource/John_Cazale",823277,1935-08-12
"http://dbpedia.org/resource/Pattie_Boyd",825643,1944-03-17
"http://dbpedia.org/resource/Lawrence_Payton",826386,1938-03-02
"http://dbpedia.org/resource/J._C._Higginbotham",827340,1906-05-11
"http://dbpedia.org/resource/Rex_Stewart",827409,1907-02-22
"http://dbpedia.org/resource/Alexander_Courage",827531,1919-12-10
"http://dbpedia.org/resource/Rosalind_Cash",827624,1938-12-31
"http://dbpedia.org/resource/Ernest_Kaʻai",827656,1881-01-01
"http://dbpedia.org/resource/Clinton_Ford_(singer)",832475,1931-11-04
"http://dbpedia.org/resource/Luiz_Gonzaga",833109,1912-12-13
"http://dbpedia.org/resource/Bettina_von_Arnim",833172,1785-04-04
"http://dbpedia.org/resource/Owsley_Stanley",833784,1935-01-19
"http://dbpedia.org/resource/Jakob_Michael_Reinhold_Lenz",833810,1751-01-23
"http://dbpedia.org/resource/Frank_Gorshin",834964,1933-04-05
"http://dbpedia.org/resource/Olu_Dara",835480,1941-01-12
"http://dbpedia.org/resource/James_Montgomery_(poet)",837456,1771-11-04
"http://dbpedia.org/resource/William_Vaughn_Moody",837713,1869-07-08
"http://dbpedia.org/resource/Maurice_Halbwachs",838374,1877-03-11
"http://dbpedia.org/resource/Eddie_Albert",838629,1906-04-22
"http://dbpedia.org/resource/Hugh_Hopper",839861,1945-04-29
"http://dbpedia.org/resource/Chuck_Close",840023,1940-07-05
"http://dbpedia.org/resource/Carlos_Seixas",840093,1704-06-11
"http://dbpedia.org/resource/Chris_Denning",840433,1941-05-10
"http://dbpedia.org/resource/Omara_Portuondo",840622,1930-10-29
"http://dbpedia.org/resource/John_Renbourn",841292,1944-08-08
"http://dbpedia.org/resource/Marion_Ross",842172,1928-10-25
"http://dbpedia.org/resource/Frankie_Trumbauer",842507,1901-05-30
"http://dbpedia.org/resource/Guy_Béart",842830,1930-07-16
"http://dbpedia.org/resource/Elfi_von_Dassanowsky",843026,1924-02-02
"http://dbpedia.org/resource/Alfred_Uhl",843764,1909-06-05
"http://dbpedia.org/resource/Barthélemy_Boganda",843918,1910-04-04
"http://dbpedia.org/resource/Luigi_Russolo",844294,1885-04-30
"http://dbpedia.org/resource/Eva_Tanguay",845266,1878-08-01
"http://dbpedia.org/resource/Emil_Dimitrov",845459,1940-12-23
"http://dbpedia.org/resource/Martha_Raye",845462,1916-08-27
"http://dbpedia.org/resource/Vaska_Ilieva",845552,1923-12-21
"http://dbpedia.org/resource/Linda_Lavin",846184,1937-10-15
"http://dbpedia.org/resource/Gene_Clark",846902,1944-11-17
"http://dbpedia.org/resource/Leroy_Jenkins_(musician)",847661,1932-03-11
"http://dbpedia.org/resource/Ralph_Rainger",848917,1901-10-07
"http://dbpedia.org/resource/Sacha_Distel",849950,1933-01-29
"http://dbpedia.org/resource/Lina_Cavalieri",850096,1874-12-25
"http://dbpedia.org/resource/Geeshie_Wiley",850196,1908-11-14
"http://dbpedia.org/resource/Hasil_Adkins",850294,1937-04-29
"http://dbpedia.org/resource/Tony_Orlando",850631,1944-04-03
"http://dbpedia.org/resource/Julie_Covington",850653,1946-09-11
"http://dbpedia.org/resource/Bryan_Magee",851085,1930-04-12
"http://dbpedia.org/resource/Roxie_Roker",851374,1929-08-28
"http://dbpedia.org/resource/Georges_Delerue",851518,1925-03-12
"http://dbpedia.org/resource/Prabhat_Ranjan_Sarkar",851595,1921-05-21
"http://dbpedia.org/resource/Serge_Reggiani",851906,1922-05-02
"http://dbpedia.org/resource/Red_Prysock",851907,1926-02-02
"http://dbpedia.org/resource/Sonny_Stitt",851924,1924-02-02
"http://dbpedia.org/resource/Al_McKibbon",851960,1919-01-01
"http://dbpedia.org/resource/Carlos_Paredes",851966,1925-02-16
"http://dbpedia.org/resource/Russell_Means",852073,1939-11-10
"http://dbpedia.org/resource/Lee_Adams",852878,1924-08-14
"http://dbpedia.org/resource/Sheldon_Harnick",852908,1924-04-30
"http://dbpedia.org/resource/Russell_Arms",853567,1920-02-03
"http://dbpedia.org/resource/Mehmood_(actor)",854103,1932-09-29
"http://dbpedia.org/resource/Ashley_Hutchings",854120,1945-01-26
"http://dbpedia.org/resource/Maddy_Prior",854121,1947-08-14
"http://dbpedia.org/resource/Emmett_Chapman",854621,1936-09-28
"http://dbpedia.org/resource/Peter_Schreier",854650,1935-07-29
"http://dbpedia.org/resource/Alfredo_Casella",855002,1883-07-25
"http://dbpedia.org/resource/William_Kennedy_(author)",855177,1928-01-16
"http://dbpedia.org/resource/Martin_Mull",855800,1943-08-18
"http://dbpedia.org/resource/Robert_Mandan",856688,1932-02-02
"http://dbpedia.org/resource/Ginette_Neveu",856781,1919-08-11
"http://dbpedia.org/resource/Tristram_Cary",857262,1925-05-14
"http://dbpedia.org/resource/Kukrit_Pramoj",857336,1911-04-20
"http://dbpedia.org/resource/Barbara_Cook",858382,1927-10-25
"http://dbpedia.org/resource/Murray_Perahia",858538,1947-04-19
"http://dbpedia.org/resource/Mauro_Giuliani",859106,1781-07-27
"http://dbpedia.org/resource/John_Erskine_(educator)",859482,1879-10-05
"http://dbpedia.org/resource/Charles_Moffett",859801,1929-09-06
"http://dbpedia.org/resource/Louis_Nelson_Delisle",860421,1885-01-28
"http://dbpedia.org/resource/Pedro_Knight",860581,1921-09-30
"http://dbpedia.org/resource/Yuri_Norstein",860694,1941-09-15
"http://dbpedia.org/resource/Mike_Curb",860923,1944-12-24
"http://dbpedia.org/resource/Chayito_Valdez",861478,1945-05-28
"http://dbpedia.org/resource/David_Edward_Hughes",862429,1831-05-16
"http://dbpedia.org/resource/Rafael_Hernández_Marín",862544,1892-10-24
"http://dbpedia.org/resource/Edward_Woodward",863211,1930-06-01
"http://dbpedia.org/resource/Jake_Hess",863419,1927-12-24
"http://dbpedia.org/resource/Herbie_Nichols",864355,1919-01-03
"http://dbpedia.org/resource/Wallace_F._Bennett",864356,1898-11-13
"http://dbpedia.org/resource/Violet_Carson",864407,1898-09-01
"http://dbpedia.org/resource/Khamsing_Srinawk",864998,1930-12-25
"http://dbpedia.org/resource/Gustav_Ernesaks",865322,1908-12-12
"http://dbpedia.org/resource/Reynolds_Price",866118,1933-02-01
"http://dbpedia.org/resource/Rauli_Somerjoki",866284,1947-08-30
"http://dbpedia.org/resource/Rena_Vlahopoulou",866345,1917-07-28
"http://dbpedia.org/resource/James_Lipton",866727,1926-09-19
"http://dbpedia.org/resource/Akira_Ifukube",867152,1914-05-31
"http://dbpedia.org/resource/Conny_Bauer",867167,1943-07-04
"http://dbpedia.org/resource/Keith_Relf",868652,1943-03-22
"http://dbpedia.org/resource/Virginia_Bruce",868762,1909-09-29
"http://dbpedia.org/resource/Shirley_Collins",869158,1935-07-05
"http://dbpedia.org/resource/Hank_Jones",869207,1918-07-31
"http://dbpedia.org/resource/Jimmie_Nicol",869236,1939-08-03
"http://dbpedia.org/resource/George_Liberace",869885,1911-07-31
"http://dbpedia.org/resource/Marsha_Hunt_(actress,_born_1946)",870043,1946-04-15
"http://dbpedia.org/resource/Ernest_Ranglin",870413,1932-06-19
"http://dbpedia.org/resource/Yootha_Joyce",871026,1927-08-20
"http://dbpedia.org/resource/Elmer_Snowden",871042,1900-10-09
"http://dbpedia.org/resource/Nellie_Lutcher",871112,1912-10-15
"http://dbpedia.org/resource/June_Tabor",871142,1947-12-31
"http://dbpedia.org/resource/Don_Hastings",871709,1934-04-01
"http://dbpedia.org/resource/George_Forrest_(author)",871818,1915-07-31
"http://dbpedia.org/resource/Robert_Wright_(musical_writer)",871819,1914-09-25
"http://dbpedia.org/resource/Nicky_Hopkins",872277,1944-02-24
"http://dbpedia.org/resource/Norman_Greenbaum",872488,1942-11-20
"http://dbpedia.org/resource/George_Tooker",873492,1920-08-05
"http://dbpedia.org/resource/Mitch_Leigh",873629,1928-01-30
"http://dbpedia.org/resource/Helen_Shapiro",873961,1946-09-28
"http://dbpedia.org/resource/Jean_Terrell",874840,1944-11-26
"http://dbpedia.org/resource/Kenneth_Snelson",874862,1927-06-29
"http://dbpedia.org/resource/Galt_MacDermot",875787,1928-12-18
"http://dbpedia.org/resource/John_Kahn",876073,1947-06-13
"http://dbpedia.org/resource/Norbert_Brainin",876268,1923-03-12
"http://dbpedia.org/resource/George_Wallington",877017,1924-10-27
"http://dbpedia.org/resource/Myron_Floren",877691,1919-11-05
"http://dbpedia.org/resource/W._S._Merwin",877868,1927-09-30
"http://dbpedia.org/resource/Clifford_T._Ward",877963,1944-02-10
"http://dbpedia.org/resource/David_Munrow",878088,1942-08-12
"http://dbpedia.org/resource/José_Afonso",878373,1929-08-02
"http://dbpedia.org/resource/Wavy_Gravy",878467,1936-05-15
"http://dbpedia.org/resource/Wingy_Manone",878551,1900-02-13
"http://dbpedia.org/resource/J._C._Heard",878594,1917-08-10
"http://dbpedia.org/resource/Betty_Driver",878700,1920-05-20
"http://dbpedia.org/resource/María_Elena_Holly",879004,1932-12-20
"http://dbpedia.org/resource/Helen_Traubel",879463,1899-06-16
"http://dbpedia.org/resource/Sammy_Kaye",879937,1910-03-13
"http://dbpedia.org/resource/George_%22Gabby%22_Hayes",880023,1885-05-07
"http://dbpedia.org/resource/Eumir_Deodato",880162,1942-06-22
"http://dbpedia.org/resource/Galway_Kinnell",880234,1927-02-01
"http://dbpedia.org/resource/Frankie_Ford",880267,1939-08-04
"http://dbpedia.org/resource/Jerry_Portnoy",880606,1943-11-25
"http://dbpedia.org/resource/Carolyn_Leigh",881488,1926-08-21
"http://dbpedia.org/resource/Jimmy_Kennedy",881502,1902-07-20
"http://dbpedia.org/resource/Agustín_Barrios",881595,1885-05-05
"http://dbpedia.org/resource/Andrei_Konchalovsky",882709,1937-08-20
"http://dbpedia.org/resource/Pierre_De_Geyter",883443,1848-10-08
"http://dbpedia.org/resource/Harve_Presnell",883948,1933-09-14
"http://dbpedia.org/resource/Hal_Smith_(actor)",883963,1916-08-24
"http://dbpedia.org/resource/Susan_Buffett",883979,1932-06-15
"http://dbpedia.org/resource/Henderson_Forsythe",884153,1917-09-11
"http://dbpedia.org/resource/Joan_Ganz_Cooney",885011,1929-11-30
"http://dbpedia.org/resource/Hamish_MacCunn",885057,1868-03-22
"http://dbpedia.org/resource/Jordi_Savall",885181,1941-08-01
"http://dbpedia.org/resource/Mickey_Finn_(drummer)",886061,1947-06-03
"http://dbpedia.org/resource/Mick_Farren",886285,1943-09-03
"http://dbpedia.org/resource/Dimitris_Papamichael",886724,1934-08-29
"http://dbpedia.org/resource/A._L._Lloyd",887140,1908-02-29
"http://dbpedia.org/resource/Toshio_Furukawa",887262,1946-07-16
"http://dbpedia.org/resource/Irma_Serrano",887444,1933-12-09
"http://dbpedia.org/resource/Bill_Robinson",888285,1878-05-25
"http://dbpedia.org/resource/Nik_Turner",888365,1940-08-26
"http://dbpedia.org/resource/Dennis_Crosby",888703,1934-07-13
"http://dbpedia.org/resource/Arthur_Blythe",890254,1940-07-05
"http://dbpedia.org/resource/Twink_(musician)",890481,1944-11-29
"http://dbpedia.org/resource/Tab_Smith",890667,1909-01-11
"http://dbpedia.org/resource/David_Raksin",890787,1912-08-04
"http://dbpedia.org/resource/Rich_Little",891151,1938-11-26
"http://dbpedia.org/resource/Boxcar_Willie",891378,1931-09-01
"http://dbpedia.org/resource/Dave_Berry_(musician)",891587,1941-02-06
"http://dbpedia.org/resource/Serge_Chaloff",891684,1923-11-24
"http://dbpedia.org/resource/Shane_Rimmer",891703,1929-05-28
"http://dbpedia.org/resource/Red_Rodney",891723,1927-09-27
"http://dbpedia.org/resource/Amata_Kabua",891923,1928-11-17
"http://dbpedia.org/resource/Otis_Williams",892785,1941-10-30
"http://dbpedia.org/resource/Jack_Buchanan",893552,1891-04-02
"http://dbpedia.org/resource/John_Chamberlain_(sculptor)",894214,1927-04-16
"http://dbpedia.org/resource/Phil_Woods",896878,1931-11-02
"http://dbpedia.org/resource/Vyacheslav_Tikhonov",897168,1928-02-08
"http://dbpedia.org/resource/Dean_Jones_(actor)",897288,1931-01-25
"http://dbpedia.org/resource/Stan_Laurel",897299,1890-06-16
"http://dbpedia.org/resource/Jerry_Wexler",897625,1917-01-10
"http://dbpedia.org/resource/Leroy_Vinnegar",897825,1928-07-13
"http://dbpedia.org/resource/Lasse_Berghagen",897930,1945-05-13
"http://dbpedia.org/resource/Jimmy_Shand",898158,1908-01-28
"http://dbpedia.org/resource/José_Sarria",898417,1922-12-13
"http://dbpedia.org/resource/Angus_MacLise",898884,1938-03-14
"http://dbpedia.org/resource/Richard_M._Sherman",899361,1928-06-12
"http://dbpedia.org/resource/Robert_B._Sherman",899362,1925-12-19
"http://dbpedia.org/resource/Odetta",899619,1930-12-31
"http://dbpedia.org/resource/William_Warfield",900050,1920-01-02
"http://dbpedia.org/resource/Walter_Slezak",900168,1902-05-03
"http://dbpedia.org/resource/Eddie_Harris",900190,1934-10-20
"http://dbpedia.org/resource/Howard_Morrison",901053,1935-08-18
"http://dbpedia.org/resource/Benjamin_Zander",901166,1939-03-09
"http://dbpedia.org/resource/Conrad_Gozzo",901252,1922-02-06
"http://dbpedia.org/resource/Chita_Rivera",901511,1933-01-23
"http://dbpedia.org/resource/Mo_Ostin",902870,1927-03-27
"http://dbpedia.org/resource/Dock_Boggs",903166,1898-02-07
"http://dbpedia.org/resource/Garth_Hudson",903638,1937-08-02
"http://dbpedia.org/resource/Willy_Burkhard",903875,1900-04-17
"http://dbpedia.org/resource/Lasse_Hallström",904604,1946-06-02
"http://dbpedia.org/resource/Nancy_Spero",904930,1926-08-24
"http://dbpedia.org/resource/Bruno_Lawrence",905299,1941-02-12
"http://dbpedia.org/resource/Conny_Plank",905775,1940-05-03
"http://dbpedia.org/resource/Dick_Allen",906097,1942-03-08
"http://dbpedia.org/resource/Walter_Dyett",906897,1901-01-11
"http://dbpedia.org/resource/Vasily_Polenov",907065,1844-06-01
"http://dbpedia.org/resource/Henry_Fambrough",907070,1938-05-10
"http://dbpedia.org/resource/John_Bunny",907187,1863-09-21
"http://dbpedia.org/resource/Carmen_Lombardo",907396,1903-07-16
"http://dbpedia.org/resource/Mikel_Laboa",907756,1934-06-15
"http://dbpedia.org/resource/Herman_Santiago",908659,1941-02-18
"http://dbpedia.org/resource/Ron_Geesin",909222,1943-12-17
"http://dbpedia.org/resource/Pola_Negri",909387,1897-01-03
"http://dbpedia.org/resource/Winnaretta_Singer",910077,1865-01-08
"http://dbpedia.org/resource/Alfred_Grünwald_(librettist)",911238,1884-02-16
"http://dbpedia.org/resource/Johnny_Griffin",911836,1928-04-24
"http://dbpedia.org/resource/Don_Bachardy",911837,1934-05-18
"http://dbpedia.org/resource/Liam_O'Flynn",912203,1945-04-15
"http://dbpedia.org/resource/Irving_Caesar",912935,1895-07-04
"http://dbpedia.org/resource/Tim_Hardin",914097,1941-12-23
"http://dbpedia.org/resource/Josef_Koudelka",914196,1938-01-10
"http://dbpedia.org/resource/Jan_Johansson_(jazz_musician)",914429,1931-09-16
"http://dbpedia.org/resource/Pierre_Bernac",915881,1899-01-12
"http://dbpedia.org/resource/Hazel_Dickens",916486,1925-06-01
"http://dbpedia.org/resource/Michael_Moriarty",916718,1941-04-05
"http://dbpedia.org/resource/Shelby_Foote",916752,1916-11-17
"http://dbpedia.org/resource/Arthur_Lee_(musician)",916874,1945-03-07
"http://dbpedia.org/resource/Lorado_Taft",917576,1860-04-29
"http://dbpedia.org/resource/James_Mitchell_(actor)",918090,1920-02-29
"http://dbpedia.org/resource/Wilfred_Gibson",920660,1945-02-28
"http://dbpedia.org/resource/Elsie_Janis",921264,1889-03-16
"http://dbpedia.org/resource/Betty_Garrett",921345,1919-05-23
"http://dbpedia.org/resource/Lilli_Lehmann",921498,1848-11-24
"http://dbpedia.org/resource/Semiha_Berksoy",921621,1910-05-24
"http://dbpedia.org/resource/Billy_Vera",921970,1944-05-28
"http://dbpedia.org/resource/Cleavon_Little",921986,1939-06-01
"http://dbpedia.org/resource/Gerry_Marsden",922045,1942-09-24
"http://dbpedia.org/resource/Akira_Kamiya",922430,1946-09-18
"http://dbpedia.org/resource/Héctor_Elizondo",922528,1936-12-22
"http://dbpedia.org/resource/Yma_Sumac",922655,1922-09-10
"http://dbpedia.org/resource/Peter_Koelewijn",922666,1940-12-29
"http://dbpedia.org/resource/Charlie_Waller_(American_musician)",923564,1935-01-19
"http://dbpedia.org/resource/Ted_Hawkins",923698,1936-10-28
"http://dbpedia.org/resource/Will_Geer",924199,1902-03-09
"http://dbpedia.org/resource/Kjell_Höglund",924254,1945-12-08
"http://dbpedia.org/resource/Richard_Tauber",924347,1891-05-16
"http://dbpedia.org/resource/James_Carr_(musician)",924759,1942-06-13
"http://dbpedia.org/resource/Jimmy_Bryant",925248,1925-03-05
"http://dbpedia.org/resource/John_Gilmore_(musician)",926186,1931-09-28
"http://dbpedia.org/resource/Pat_Patrick_(musician)",926358,1929-11-23
"http://dbpedia.org/resource/Richard_Sanders_(actor)",926382,1940-08-23
"http://dbpedia.org/resource/Loudon_Wainwright_III",926384,1946-09-05
"http://dbpedia.org/resource/Cissy_Houston",926691,1933-09-30
"http://dbpedia.org/resource/Stuff_Smith",929593,1909-08-14
"http://dbpedia.org/resource/Thomas_Haynes_Bayly",931192,1797-10-13
"http://dbpedia.org/resource/Irmin_Schmidt",932279,1937-05-29
"http://dbpedia.org/resource/Jaki_Liebezeit",932284,1938-05-26
"http://dbpedia.org/resource/Cheryl_Holdridge",933559,1944-06-20
"http://dbpedia.org/resource/June_Tyson",933635,1936-02-05
"http://dbpedia.org/resource/Grace_Lee_Whitney",933669,1930-04-01
"http://dbpedia.org/resource/Kenny_Baker_(American_performer)",934995,1912-09-30
"http://dbpedia.org/resource/Richard_Cromwell_(actor)",935344,1910-01-08
"http://dbpedia.org/resource/Edythe_Lewis",936000,1924-02-26
"http://dbpedia.org/resource/Bukka_White",936899,1906-11-12
"http://dbpedia.org/resource/David_%22Honeyboy%22_Edwards",936912,1915-06-28
"http://dbpedia.org/resource/James_Naughton",939261,1945-12-06
"http://dbpedia.org/resource/Ken_Hensley",939726,1945-08-24
"http://dbpedia.org/resource/Steve_Gibbons_(musician)",941467,1941-07-13
"http://dbpedia.org/resource/Anna_McGarrigle",942018,1944-12-04
"http://dbpedia.org/resource/Colonel_Tom_Parker",943713,1909-06-26
"http://dbpedia.org/resource/Robert_Stone_(novelist)",943952,1937-08-21
"http://dbpedia.org/resource/Ann_Ronell",946223,1905-12-25
"http://dbpedia.org/resource/Hans_Vonk_(conductor)",947618,1942-06-18
"http://dbpedia.org/resource/William_Henry_Ogilvie",948069,1869-08-21
"http://dbpedia.org/resource/Dick_Contino",948133,1930-01-17
"http://dbpedia.org/resource/Pete_Atkin",948305,1945-08-22
"http://dbpedia.org/resource/Sydney_MacEwan",948499,1908-10-19
"http://dbpedia.org/resource/Sandy_Duncan",949404,1946-02-20
"http://dbpedia.org/resource/Franz_Xaver_Wolfgang_Mozart",950070,1791-07-26
"http://dbpedia.org/resource/Richard_Kiley",950487,1922-03-31
"http://dbpedia.org/resource/Manfred_Bukofzer",950855,1910-03-27
"http://dbpedia.org/resource/Carl_Wayne",951185,1943-08-18
"http://dbpedia.org/resource/Erskine_Hawkins",951260,1914-07-26
"http://dbpedia.org/resource/Bobby_Capó",951668,1922-01-01
"http://dbpedia.org/resource/Eduardo_Pondal",951758,1835-02-08
"http://dbpedia.org/resource/Baby_Huey_(singer)",951920,1944-08-17
"http://dbpedia.org/resource/Mary_Beth_Peil",952109,1940-06-25
"http://dbpedia.org/resource/Art_Buchwald",952194,1925-10-20
"http://dbpedia.org/resource/Eddy_Wally",952699,1932-07-12
"http://dbpedia.org/resource/Ernie_Watts",953526,1945-10-23
"http://dbpedia.org/resource/Werner_Bergengruen",954141,1892-09-16
"http://dbpedia.org/resource/Bud_Tingwell",954692,1923-01-03
"http://dbpedia.org/resource/Brian_Auger",955264,1939-07-18
"http://dbpedia.org/resource/Warda_Al-Jazairia",956082,1939-07-22
"http://dbpedia.org/resource/Silvio_Rodríguez",956147,1946-11-29
"http://dbpedia.org/resource/Eddie_Kramer",956338,1942-04-19
"http://dbpedia.org/resource/David_Hood",956432,1943-09-21
"http://dbpedia.org/resource/Chris_Hillman",956561,1944-12-04
"http://dbpedia.org/resource/Ian_Rilen",957400,1947-08-12
"http://dbpedia.org/resource/Jim_Fitzpatrick_(artist)",960719,1944-12-29
"http://dbpedia.org/resource/Johnny_Brown_(actor)",960995,1937-06-11
"http://dbpedia.org/resource/Alison_Lurie",961610,1926-09-03
"http://dbpedia.org/resource/Nikos_Xilouris",962945,1936-07-07
"http://dbpedia.org/resource/Emil_Schult",963936,1946-10-10
"http://dbpedia.org/resource/Ajda_Pekkan",964053,1946-02-12
"http://dbpedia.org/resource/Blind_Boy_Fuller",965046,1904-07-10
"http://dbpedia.org/resource/Luc_Plamondon",965420,1942-03-02
"http://dbpedia.org/resource/Delkash",965761,1925-02-26
"http://dbpedia.org/resource/Charles_Kimbrough",965919,1936-05-23
"http://dbpedia.org/resource/Elaine_Stritch",965956,1925-02-02
"http://dbpedia.org/resource/Ian_Richardson",965995,1934-04-07
"http://dbpedia.org/resource/Franklin_P._Adams",966302,1881-11-15
"http://dbpedia.org/resource/Hector_(musician)",966488,1947-04-20
"http://dbpedia.org/resource/Sidney_Luft",967009,1915-11-02
"http://dbpedia.org/resource/Gwen_Harwood",968302,1920-06-08
"http://dbpedia.org/resource/Ted_Mulry",968617,1947-09-02
"http://dbpedia.org/resource/Donald_Leslie",969120,1911-04-13
"http://dbpedia.org/resource/Andy_Kim_(singer)",969231,1946-12-05
"http://dbpedia.org/resource/Mae_Questel",971563,1908-09-13
"http://dbpedia.org/resource/Kenneth_Mars",973172,1935-04-04
"http://dbpedia.org/resource/Pēteris_Vasks",973794,1946-04-16
"http://dbpedia.org/resource/Anders_Hovden",974220,1860-04-06
"http://dbpedia.org/resource/Ahmad_Zahir",974608,1946-06-14
"http://dbpedia.org/resource/Bengt_Hallberg",974689,1932-09-13
"http://dbpedia.org/resource/Juha_Vainio",974917,1938-05-10
"http://dbpedia.org/resource/Don_Ellis",975107,1934-07-25
"http://dbpedia.org/resource/Ernie_Ball",975120,1930-08-30
"http://dbpedia.org/resource/Edgar_Winter",979072,1946-12-28
"http://dbpedia.org/resource/Tyrone_Davis",979884,1937-10-03
"http://dbpedia.org/resource/Roy_Clark",979900,1933-04-15
"http://dbpedia.org/resource/Gary_Driscoll",980182,1946-04-18
"http://dbpedia.org/resource/J._Frank_Wilson",981210,1941-12-11
"http://dbpedia.org/resource/Raul_Seixas",981441,1945-06-28
"http://dbpedia.org/resource/Alexis_Smith",981787,1921-06-08
"http://dbpedia.org/resource/James_Reese_Europe",981974,1881-02-22
"http://dbpedia.org/resource/Dooley_Wilson",982081,1886-04-03
"http://dbpedia.org/resource/Murry_Wilson",983237,1917-07-02
"http://dbpedia.org/resource/Antonio_Paoli",984106,1871-04-14
"http://dbpedia.org/resource/Jerome_Chodorov",984145,1911-08-10
"http://dbpedia.org/resource/Mike_Read",984155,1947-03-01
"http://dbpedia.org/resource/Ángel_Parra_(singer-songwriter)",984618,1943-06-27
"http://dbpedia.org/resource/Tom_Fogerty",984900,1941-11-09
"http://dbpedia.org/resource/Lyda_Roberti",984982,1906-05-20
"http://dbpedia.org/resource/Lola_Flores",985605,1923-01-21
"http://dbpedia.org/resource/Richard_Eberhart",987722,1904-04-05
